İL KAYIT NO,İLÇE KAYIT NO,BELDE/ KÖY KAYIT NO,MAHALLE KAYIT NO,İL ADI,İLÇE ADI,BELEDİYE ADI,MAHALLE ADI,MEDENİ DURUM,TOPLAM,ERKEK,KADIN,yıl,BELDE/KÖY ADI
6,1130,2429,1451,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BAĞLARİÇİ,HİÇ EVLENMEDİ,724.0,412.0,312.0,2008,MERKEZ
6,1130,2429,1451,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BAĞLARİÇİ,EVLİ,2169.0,1080.0,1089.0,2008,MERKEZ
6,1130,2429,1451,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BAĞLARİÇİ,BOŞANDI,76.0,37.0,39.0,2008,MERKEZ
6,1130,2429,1451,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BAĞLARİÇİ,EŞİ ÖLDÜ,146.0,17.0,129.0,2008,MERKEZ
6,1130,2429,1453,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BAŞPINAR,HİÇ EVLENMEDİ,3082.0,1843.0,1239.0,2008,MERKEZ
6,1130,2429,1453,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BAŞPINAR,EVLİ,9981.0,4966.0,5015.0,2008,MERKEZ
6,1130,2429,1453,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BAŞPINAR,BOŞANDI,295.0,124.0,171.0,2008,MERKEZ
6,1130,2429,1453,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BAŞPINAR,EŞİ ÖLDÜ,598.0,78.0,520.0,2008,MERKEZ
6,1130,2429,1455,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BEŞİKKAYA,HİÇ EVLENMEDİ,2891.0,1696.0,1195.0,2008,MERKEZ
6,1130,2429,1455,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BEŞİKKAYA,EVLİ,8669.0,4322.0,4347.0,2008,MERKEZ
6,1130,2429,1455,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BEŞİKKAYA,BOŞANDI,240.0,95.0,145.0,2008,MERKEZ
6,1130,2429,1455,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BEŞİKKAYA,EŞİ ÖLDÜ,431.0,54.0,377.0,2008,MERKEZ
6,1130,2429,1461,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,DOĞANBEY,HİÇ EVLENMEDİ,521.0,440.0,81.0,2008,MERKEZ
6,1130,2429,1461,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,DOĞANBEY,EVLİ,319.0,163.0,156.0,2008,MERKEZ
6,1130,2429,1461,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,DOĞANBEY,BOŞANDI,19.0,,,2008,MERKEZ
6,1130,2429,1461,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,DOĞANBEY,EŞİ ÖLDÜ,,,,2008,MERKEZ
6,1130,2429,1462,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,DOĞANTEPE,HİÇ EVLENMEDİ,2755.0,1595.0,1160.0,2008,MERKEZ
6,1130,2429,1462,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,DOĞANTEPE,EVLİ,8445.0,4202.0,4243.0,2008,MERKEZ
6,1130,2429,1462,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,DOĞANTEPE,BOŞANDI,350.0,157.0,193.0,2008,MERKEZ
6,1130,2429,1462,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,DOĞANTEPE,EŞİ ÖLDÜ,547.0,72.0,475.0,2008,MERKEZ
6,1130,2429,1463,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,DOĞU,HİÇ EVLENMEDİ,638.0,379.0,259.0,2008,MERKEZ
6,1130,2429,1463,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,DOĞU,EVLİ,2033.0,1019.0,1014.0,2008,MERKEZ
6,1130,2429,1463,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,DOĞU,BOŞANDI,78.0,32.0,46.0,2008,MERKEZ
6,1130,2429,1463,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,DOĞU,EŞİ ÖLDÜ,154.0,30.0,124.0,2008,MERKEZ
6,1130,2429,1466,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,FATİH,HİÇ EVLENMEDİ,499.0,290.0,209.0,2008,MERKEZ
6,1130,2429,1466,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,FATİH,EVLİ,1091.0,541.0,550.0,2008,MERKEZ
6,1130,2429,1466,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,FATİH,BOŞANDI,99.0,52.0,47.0,2008,MERKEZ
6,1130,2429,1466,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,FATİH,EŞİ ÖLDÜ,116.0,,,2008,MERKEZ
6,1130,2429,1468,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,FERİDUN ÇELİK,HİÇ EVLENMEDİ,2978.0,1760.0,1218.0,2008,MERKEZ
6,1130,2429,1468,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,FERİDUN ÇELİK,EVLİ,8492.0,4239.0,4253.0,2008,MERKEZ
6,1130,2429,1468,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,FERİDUN ÇELİK,BOŞANDI,319.0,155.0,164.0,2008,MERKEZ
6,1130,2429,1468,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,FERİDUN ÇELİK,EŞİ ÖLDÜ,603.0,81.0,522.0,2008,MERKEZ
6,1130,2429,1469,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÖKÇENEFE,HİÇ EVLENMEDİ,1284.0,771.0,513.0,2008,MERKEZ
6,1130,2429,1469,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÖKÇENEFE,EVLİ,2859.0,1433.0,1426.0,2008,MERKEZ
6,1130,2429,1469,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÖKÇENEFE,BOŞANDI,314.0,168.0,146.0,2008,MERKEZ
6,1130,2429,1469,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÖKÇENEFE,EŞİ ÖLDÜ,288.0,47.0,241.0,2008,MERKEZ
6,1130,2429,1470,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜLPINAR,HİÇ EVLENMEDİ,1155.0,666.0,489.0,2008,MERKEZ
6,1130,2429,1470,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜLPINAR,EVLİ,3254.0,1626.0,1628.0,2008,MERKEZ
6,1130,2429,1470,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜLPINAR,BOŞANDI,166.0,83.0,83.0,2008,MERKEZ
6,1130,2429,1470,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜLPINAR,EŞİ ÖLDÜ,257.0,29.0,228.0,2008,MERKEZ
6,1130,2429,1471,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜLTEPE,HİÇ EVLENMEDİ,482.0,248.0,234.0,2008,MERKEZ
6,1130,2429,1471,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜLTEPE,EVLİ,915.0,455.0,460.0,2008,MERKEZ
6,1130,2429,1471,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜLTEPE,BOŞANDI,77.0,35.0,42.0,2008,MERKEZ
6,1130,2429,1471,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜLTEPE,EŞİ ÖLDÜ,103.0,18.0,85.0,2008,MERKEZ
6,1130,2429,1472,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜNDOĞDU,HİÇ EVLENMEDİ,1421.0,614.0,807.0,2008,MERKEZ
6,1130,2429,1472,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜNDOĞDU,EVLİ,1212.0,603.0,609.0,2008,MERKEZ
6,1130,2429,1472,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜNDOĞDU,BOŞANDI,133.0,69.0,64.0,2008,MERKEZ
6,1130,2429,1472,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜNDOĞDU,EŞİ ÖLDÜ,144.0,19.0,125.0,2008,MERKEZ
6,1130,2429,1473,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜNEŞEVLER,HİÇ EVLENMEDİ,1466.0,828.0,638.0,2008,MERKEZ
6,1130,2429,1473,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜNEŞEVLER,EVLİ,3901.0,1944.0,1957.0,2008,MERKEZ
6,1130,2429,1473,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜNEŞEVLER,BOŞANDI,149.0,68.0,81.0,2008,MERKEZ
6,1130,2429,1473,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,GÜNEŞEVLER,EŞİ ÖLDÜ,257.0,33.0,224.0,2008,MERKEZ
6,1130,2429,1506,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,HACI BAYRAM,HİÇ EVLENMEDİ,650.0,423.0,227.0,2008,MERKEZ
6,1130,2429,1506,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,HACI BAYRAM,EVLİ,1068.0,549.0,519.0,2008,MERKEZ
6,1130,2429,1506,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,HACI BAYRAM,BOŞANDI,239.0,131.0,108.0,2008,MERKEZ
6,1130,2429,1506,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,HACI BAYRAM,EŞİ ÖLDÜ,99.0,,,2008,MERKEZ
6,1130,2429,1474,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,HACILAR,HİÇ EVLENMEDİ,1772.0,1078.0,694.0,2008,MERKEZ
6,1130,2429,1474,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,HACILAR,EVLİ,5452.0,2700.0,2752.0,2008,MERKEZ
6,1130,2429,1474,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,HACILAR,BOŞANDI,195.0,84.0,111.0,2008,MERKEZ
6,1130,2429,1474,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,HACILAR,EŞİ ÖLDÜ,360.0,41.0,319.0,2008,MERKEZ
6,1130,2429,1476,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KALE,HİÇ EVLENMEDİ,1665.0,1040.0,625.0,2008,MERKEZ
6,1130,2429,1476,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KALE,EVLİ,4160.0,2085.0,2075.0,2008,MERKEZ
6,1130,2429,1476,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KALE,BOŞANDI,299.0,144.0,155.0,2008,MERKEZ
6,1130,2429,1476,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KALE,EŞİ ÖLDÜ,334.0,33.0,301.0,2008,MERKEZ
6,1130,2429,1502,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KARACAÖREN,HİÇ EVLENMEDİ,929.0,555.0,374.0,2008,MERKEZ
6,1130,2429,1502,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KARACAÖREN,EVLİ,2486.0,1239.0,1247.0,2008,MERKEZ
6,1130,2429,1502,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KARACAÖREN,BOŞANDI,71.0,29.0,42.0,2008,MERKEZ
6,1130,2429,1502,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KARACAÖREN,EŞİ ÖLDÜ,103.0,15.0,88.0,2008,MERKEZ
6,1130,2429,1477,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KARAKUM,HİÇ EVLENMEDİ,974.0,531.0,443.0,2008,MERKEZ
6,1130,2429,1477,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KARAKUM,EVLİ,3050.0,1532.0,1518.0,2008,MERKEZ
6,1130,2429,1477,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KARAKUM,BOŞANDI,93.0,41.0,52.0,2008,MERKEZ
6,1130,2429,1477,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KARAKUM,EŞİ ÖLDÜ,208.0,29.0,179.0,2008,MERKEZ
6,1130,2429,1478,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KARAPÜRÇEK,HİÇ EVLENMEDİ,4128.0,2432.0,1696.0,2008,MERKEZ
6,1130,2429,1478,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KARAPÜRÇEK,EVLİ,14443.0,7216.0,7227.0,2008,MERKEZ
6,1130,2429,1478,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KARAPÜRÇEK,BOŞANDI,361.0,138.0,223.0,2008,MERKEZ
6,1130,2429,1478,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KARAPÜRÇEK,EŞİ ÖLDÜ,627.0,70.0,557.0,2008,MERKEZ
6,1130,2429,1503,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KAVAKLI,HİÇ EVLENMEDİ,169.0,111.0,58.0,2008,MERKEZ
6,1130,2429,1503,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KAVAKLI,EVLİ,593.0,292.0,301.0,2008,MERKEZ
6,1130,2429,1503,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KAVAKLI,BOŞANDI,,,,2008,MERKEZ
6,1130,2429,1503,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,KAVAKLI,EŞİ ÖLDÜ,41.0,,,2008,MERKEZ
6,1130,2429,1480,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,NECATİBEY,HİÇ EVLENMEDİ,188.0,124.0,64.0,2008,MERKEZ
6,1130,2429,1480,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,NECATİBEY,EVLİ,280.0,148.0,132.0,2008,MERKEZ
6,1130,2429,1480,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,NECATİBEY,BOŞANDI,63.0,28.0,35.0,2008,MERKEZ
6,1130,2429,1480,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,NECATİBEY,EŞİ ÖLDÜ,27.0,,,2008,MERKEZ
6,1130,2429,1481,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ORHANGAZİ,HİÇ EVLENMEDİ,602.0,358.0,244.0,2008,MERKEZ
6,1130,2429,1481,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ORHANGAZİ,EVLİ,1425.0,712.0,713.0,2008,MERKEZ
6,1130,2429,1481,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ORHANGAZİ,BOŞANDI,66.0,31.0,35.0,2008,MERKEZ
6,1130,2429,1481,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ORHANGAZİ,EŞİ ÖLDÜ,113.0,16.0,97.0,2008,MERKEZ
6,1130,2429,1504,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,PEÇENEK,HİÇ EVLENMEDİ,96.0,59.0,37.0,2008,MERKEZ
6,1130,2429,1504,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,PEÇENEK,EVLİ,360.0,178.0,182.0,2008,MERKEZ
6,1130,2429,1504,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,PEÇENEK,BOŞANDI,,,,2008,MERKEZ
6,1130,2429,1504,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,PEÇENEK,EŞİ ÖLDÜ,32.0,,,2008,MERKEZ
6,1130,2429,1486,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,PLEVNE,HİÇ EVLENMEDİ,1069.0,607.0,462.0,2008,MERKEZ
6,1130,2429,1486,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,PLEVNE,EVLİ,2552.0,1279.0,1273.0,2008,MERKEZ
6,1130,2429,1486,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,PLEVNE,BOŞANDI,202.0,97.0,105.0,2008,MERKEZ
6,1130,2429,1486,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,PLEVNE,EŞİ ÖLDÜ,208.0,26.0,182.0,2008,MERKEZ
6,1130,2429,1487,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SAKARYA,HİÇ EVLENMEDİ,1443.0,841.0,602.0,2008,MERKEZ
6,1130,2429,1487,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SAKARYA,EVLİ,2810.0,1407.0,1403.0,2008,MERKEZ
6,1130,2429,1487,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SAKARYA,BOŞANDI,255.0,104.0,151.0,2008,MERKEZ
6,1130,2429,1487,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SAKARYA,EŞİ ÖLDÜ,272.0,28.0,244.0,2008,MERKEZ
6,1130,2429,1488,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SERVER SOMUNCUOĞLU,HİÇ EVLENMEDİ,1135.0,655.0,480.0,2008,MERKEZ
6,1130,2429,1488,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SERVER SOMUNCUOĞLU,EVLİ,2458.0,1232.0,1226.0,2008,MERKEZ
6,1130,2429,1488,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SERVER SOMUNCUOĞLU,BOŞANDI,174.0,79.0,95.0,2008,MERKEZ
6,1130,2429,1488,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SERVER SOMUNCUOĞLU,EŞİ ÖLDÜ,237.0,39.0,198.0,2008,MERKEZ
6,1130,2429,1489,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SEYFİ DEMİRSOY,HİÇ EVLENMEDİ,1658.0,836.0,822.0,2008,MERKEZ
6,1130,2429,1489,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SEYFİ DEMİRSOY,EVLİ,3780.0,1884.0,1896.0,2008,MERKEZ
6,1130,2429,1489,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SEYFİ DEMİRSOY,BOŞANDI,333.0,119.0,214.0,2008,MERKEZ
6,1130,2429,1489,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SEYFİ DEMİRSOY,EŞİ ÖLDÜ,595.0,82.0,513.0,2008,MERKEZ
6,1130,2429,1499,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SOLFASOL,HİÇ EVLENMEDİ,434.0,280.0,154.0,2008,MERKEZ
6,1130,2429,1499,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SOLFASOL,EVLİ,1369.0,689.0,680.0,2008,MERKEZ
6,1130,2429,1499,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SOLFASOL,BOŞANDI,47.0,22.0,25.0,2008,MERKEZ
6,1130,2429,1499,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,SOLFASOL,EŞİ ÖLDÜ,99.0,18.0,81.0,2008,MERKEZ
6,1130,2429,1505,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,TATLAR,HİÇ EVLENMEDİ,35.0,,,2008,MERKEZ
6,1130,2429,1505,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,TATLAR,EVLİ,93.0,48.0,45.0,2008,MERKEZ
6,1130,2429,1505,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,TATLAR,BOŞANDI,,,,2008,MERKEZ
6,1130,2429,1505,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,TATLAR,EŞİ ÖLDÜ,,,,2008,MERKEZ
6,1130,2429,1492,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ULUBEY,HİÇ EVLENMEDİ,1331.0,784.0,547.0,2008,MERKEZ
6,1130,2429,1492,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ULUBEY,EVLİ,3659.0,1825.0,1834.0,2008,MERKEZ
6,1130,2429,1492,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ULUBEY,BOŞANDI,174.0,84.0,90.0,2008,MERKEZ
6,1130,2429,1492,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ULUBEY,EŞİ ÖLDÜ,283.0,35.0,248.0,2008,MERKEZ
6,1130,2429,1493,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YAVUZ SELİM,HİÇ EVLENMEDİ,205.0,126.0,79.0,2008,MERKEZ
6,1130,2429,1493,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YAVUZ SELİM,EVLİ,433.0,216.0,217.0,2008,MERKEZ
6,1130,2429,1493,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YAVUZ SELİM,BOŞANDI,23.0,,,2008,MERKEZ
6,1130,2429,1493,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YAVUZ SELİM,EŞİ ÖLDÜ,42.0,,,2008,MERKEZ
6,1130,2429,1494,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YILDIRIM BEYAZIT,HİÇ EVLENMEDİ,762.0,463.0,299.0,2008,MERKEZ
6,1130,2429,1494,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YILDIRIM BEYAZIT,EVLİ,1668.0,836.0,832.0,2008,MERKEZ
6,1130,2429,1494,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YILDIRIM BEYAZIT,BOŞANDI,152.0,78.0,74.0,2008,MERKEZ
6,1130,2429,1494,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YILDIRIM BEYAZIT,EŞİ ÖLDÜ,148.0,17.0,131.0,2008,MERKEZ
6,1130,2429,1495,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YILDIZTEPE,HİÇ EVLENMEDİ,1724.0,977.0,747.0,2008,MERKEZ
6,1130,2429,1495,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YILDIZTEPE,EVLİ,4912.0,2459.0,2453.0,2008,MERKEZ
6,1130,2429,1495,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YILDIZTEPE,BOŞANDI,220.0,92.0,128.0,2008,MERKEZ
6,1130,2429,1495,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YILDIZTEPE,EŞİ ÖLDÜ,398.0,50.0,348.0,2008,MERKEZ
6,1130,2429,1496,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YUNUSEMRE,HİÇ EVLENMEDİ,1006.0,563.0,443.0,2008,MERKEZ
6,1130,2429,1496,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YUNUSEMRE,EVLİ,2691.0,1342.0,1349.0,2008,MERKEZ
6,1130,2429,1496,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YUNUSEMRE,BOŞANDI,168.0,74.0,94.0,2008,MERKEZ
6,1130,2429,1496,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,YUNUSEMRE,EŞİ ÖLDÜ,268.0,31.0,237.0,2008,MERKEZ
6,1130,2429,1498,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ZÜBEYDE HANIM,HİÇ EVLENMEDİ,2776.0,1709.0,1067.0,2008,MERKEZ
6,1130,2429,1498,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ZÜBEYDE HANIM,EVLİ,6699.0,3355.0,3344.0,2008,MERKEZ
6,1130,2429,1498,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ZÜBEYDE HANIM,BOŞANDI,320.0,162.0,158.0,2008,MERKEZ
6,1130,2429,1498,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ZÜBEYDE HANIM,EŞİ ÖLDÜ,487.0,59.0,428.0,2008,MERKEZ
6,1130,2429,1497,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ZİRAAT,HİÇ EVLENMEDİ,2356.0,1097.0,1259.0,2008,MERKEZ
6,1130,2429,1497,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ZİRAAT,EVLİ,4215.0,2087.0,2128.0,2008,MERKEZ
6,1130,2429,1497,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ZİRAAT,BOŞANDI,292.0,104.0,188.0,2008,MERKEZ
6,1130,2429,1497,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ZİRAAT,EŞİ ÖLDÜ,360.0,26.0,334.0,2008,MERKEZ
6,1130,2429,1457,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ÇALIŞKANLAR,HİÇ EVLENMEDİ,1142.0,614.0,528.0,2008,MERKEZ
6,1130,2429,1457,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ÇALIŞKANLAR,EVLİ,2741.0,1370.0,1371.0,2008,MERKEZ
6,1130,2429,1457,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ÇALIŞKANLAR,BOŞANDI,201.0,88.0,113.0,2008,MERKEZ
6,1130,2429,1457,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ÇALIŞKANLAR,EŞİ ÖLDÜ,266.0,34.0,232.0,2008,MERKEZ
6,1130,2429,1458,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ÇAMLIK,HİÇ EVLENMEDİ,1390.0,789.0,601.0,2008,MERKEZ
6,1130,2429,1458,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ÇAMLIK,EVLİ,4355.0,2166.0,2189.0,2008,MERKEZ
6,1130,2429,1458,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ÇAMLIK,BOŞANDI,154.0,61.0,93.0,2008,MERKEZ
6,1130,2429,1458,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ÇAMLIK,EŞİ ÖLDÜ,280.0,48.0,232.0,2008,MERKEZ
6,1130,2429,1459,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ÇANDARLI,HİÇ EVLENMEDİ,324.0,196.0,128.0,2008,MERKEZ
6,1130,2429,1459,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ÇANDARLI,EVLİ,763.0,375.0,388.0,2008,MERKEZ
6,1130,2429,1459,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ÇANDARLI,BOŞANDI,46.0,24.0,22.0,2008,MERKEZ
6,1130,2429,1459,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ÇANDARLI,EŞİ ÖLDÜ,65.0,,,2008,MERKEZ
